write_ratio ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput          ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s)
     0.5078 ,0.0623913223482653   ,3820.0263352615552 ,  10.01120000000041  ,      1.0 ,            0.0 ,    0.0 ,2498.750624687656   ,                       0.210338 ,             0.158812 ,              0.013903 ,            4.143882
     0.5047 ,0.06542444786424323  ,3933.7261552271943 ,   9.937100000000385 ,      1.0 ,            0.0 ,    0.0 ,2391.200382592061   ,                       0.219296 ,             0.155412 ,              0.015342 ,            4.282078
     0.5031 ,0.061658074172625976 ,3898.349750583583  ,   9.63570000000041  ,      1.0 ,            0.0 ,    0.0 ,2417.79497098646    ,                       0.208198 ,             0.1548   ,              0.014586 ,            4.275245
     0.4965 ,0.06261938377211194  ,3824.4076757391813 ,   9.908800000000477 ,      1.0 ,            0.0 ,    0.0 ,2416.0425223483935  ,                       0.20555  ,             0.153481 ,              0.013959 ,            4.259874
     0.5086 ,0.06602590890096113  ,3892.921306542249  ,   9.884900000000448 ,      1.0 ,            0.0 ,    0.0 ,2455.7956777996073  ,                       0.207207 ,             0.154248 ,              0.014167 ,            4.193906
     0.4994 ,0.06432504588686801  ,3841.0526327919115 ,   9.815300000000454 ,      1.0 ,            0.0 ,    0.0 ,2440.214738897023   ,                       0.21531  ,             0.15946  ,              0.016981 ,            4.23671
     0.4993 ,0.06428988895382817  ,3933.093362196995  ,  10.250100000000442 ,      1.0 ,            0.0 ,    0.0 ,2419.5499637067505  ,                       0.211671 ,             0.16042  ,              0.01434  ,            4.258303
     0.5012 ,0.062156078039019506 ,3853.2957816815087 ,  11.1424000000004   ,      1.0 ,            0.0 ,    0.0 ,2423.06760358614    ,                       0.203564 ,             0.154782 ,              0.013827 ,            4.227673
     0.5009 ,0.061761058288548984 ,3910.3329374772957 ,  11.151100000000431 ,      1.0 ,            0.0 ,    0.0 ,2467.308166790032   ,                       0.207309 ,             0.154269 ,              0.013981 ,            4.153546
     0.4962 ,0.06417424684970374  ,3932.683470498778  ,  10.369000000000275 ,      1.0 ,            0.0 ,    0.0 ,2398.0815347721823  ,                       0.20699  ,             0.154134 ,              0.014161 ,            4.28152
     0.4945 ,0.06338906912902421  ,3923.998428831029  ,  11.553900000000317 ,      1.0 ,            0.0 ,    0.0 ,2421.3075060532688  ,                       0.206952 ,             0.156462 ,              0.014217 ,            4.230229
     0.5019 ,0.060676779463243874 ,3834.4749204250593 ,   9.719700000000456 ,      1.0 ,            0.0 ,    0.0 ,2446.183953033268   ,                       0.213584 ,             0.156124 ,              0.015748 ,            4.18807
     0.4994 ,0.06163642417179957  ,3924.478897880742  ,   9.702600000000489 ,      1.0 ,            0.0 ,    0.0 ,2346.866932644919   ,                       0.209038 ,             0.15635  ,              0.014083 ,            4.36206
     0.4999 ,0.061196510178645615 ,3824.226320773045  ,  10.048300000000408 ,      1.0 ,            0.0 ,    0.0 ,2354.0489642184557  ,                       0.270653 ,             0.155189 ,              0.02313  ,            4.348363
     0.4983 ,0.06209939232498127  ,3787.8371790612905 ,  10.210700000000493 ,      1.0 ,            0.0 ,    0.0 ,2440.8103490358803  ,                       0.279042 ,             0.188354 ,              0.014011 ,            4.228271
     0.499  ,0.0621768140116764   ,3932.564385910409  ,  10.295100000000454 ,      1.0 ,            0.0 ,    0.0 ,2331.002331002331   ,                       0.208775 ,             0.156618 ,              0.014423 ,            4.420732
     0.5015 ,0.062333887043189366 ,3888.106515455612  ,  10.447000000000415 ,      1.0 ,            0.0 ,    0.0 ,2411.96333815726    ,                       0.212229 ,             0.15595  ,              0.013911 ,            4.258256
     0.4939 ,0.06384307846076961  ,3922.53772500657   ,  10.199600000000537 ,      1.0 ,            0.0 ,    0.0 ,2401.5369836695486  ,                       0.204233 ,             0.156117 ,              0.014124 ,            4.264182
     0.4996 ,0.06270833333333334  ,3899.204016492073  ,  10.36050000000044  ,      1.0 ,            0.0 ,    0.0 ,2335.357309668379   ,                       0.213706 ,             0.179789 ,              0.015531 ,            4.378306

{
    "write_ratio": 0.5,
    "hot_key_ratio": 0.95,
    "num_keys": 10000,
    "num_hot_keys": 10,
    "trans_per_interval": 400,
    "interval": 50000,
    "execution_delay": 0
}
