write_ratio         ,hot_key_ratio         ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput         ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s)
0.4965              ,0.00788485607008761   ,4036.577853880726  ,   580.9681000000013 ,     50.0 ,            1.0 ,    0.0 ,3501.716901945822  ,                       0.142206 ,             0        ,              0        ,            2.687783
0.4989              ,0.007105459985041137  ,4066.4589519434016 ,   583.3759000000035 ,      1.0 ,            0.0 ,    0.0 ,1561.0365282547612 ,                       0.150145 ,             0.162643 ,              0.014236 ,            7.181911
0.4976              ,0.007523797647254437  ,3711.999334809719  ,   582.1434999999958 ,      1.0 ,            0.0 ,    0.0 ,1554.243083618278  ,                       0.206777 ,             0.160972 ,              0.014318 ,            7.014093
0.5073              ,0.006888824334979458  ,3624.7551930961463 ,   587.6441999999907 ,      1.0 ,            0.0 ,    0.0 ,1554.4846883258201 ,                       0.207997 ,             0.152773 ,              0.015133 ,            7.083516
0.5023              ,0.007291666666666667  ,3710.654997398831  ,   583.3520999999981 ,     30.0 ,            1.0 ,    0.0 ,3518.5894978919127 ,                       0.202808 ,             0.150123 ,              0.013852 ,            2.727057
0.5007007007007007  ,0.006712535660345695  ,3995.9104916049882 ,   580.0084084084152 ,     30.0 ,            1.0 ,    0.0 ,3608.540925266904  ,                       0.151796 ,             0.149809 ,              0.013832 ,            2.626635
0.498998998998999   ,0.007451502789109983  ,4069.1552735071114 ,   582.3832832832915 ,     30.0 ,            1.0 ,    0.0 ,3588.6497064579257 ,                       0.148557 ,             0.151557 ,              0.015298 ,            2.68963
0.4964964964964965  ,0.006634195498824319  ,3971.7374502638286 ,   587.5542542542653 ,     20.0 ,            1.0 ,    0.0 ,3468.8561721404303 ,                       0.148428 ,             0.151397 ,              0.01358  ,            2.707744
0.5094              ,0.007301995602207194  ,3958.8673680460024 ,   583.6824000000065 ,     20.0 ,            1.0 ,    0.0 ,3628.3464566929133 ,                       0.14665  ,             0.150953 ,              0.013606 ,            2.619846
0.4989              ,0.006707215464089318  ,4016.719191964634  ,   586.269000000005  ,     30.0 ,            1.0 ,    0.0 ,3588.212334113973  ,                       0.151748 ,             0.151474 ,              0.014097 ,            2.691243
0.4981981981981982  ,0.006970954356846473  ,3960.812144904667  ,   585.0074074074129 ,     30.0 ,            1.0 ,    0.0 ,3595.0896336710834 ,                       0.149729 ,             0.158805 ,              0.01395  ,            2.669025
0.5038038038038039  ,0.008057782231128924  ,4025.886571552577  ,   584.2971971972008 ,     30.0 ,            0.0 ,    0.0 ,1625.7119609438569 ,                       0.145662 ,             0.152376 ,              0.013791 ,            6.874609
0.4981981981981982  ,0.006945606694560669  ,3924.634447211899  ,   584.6136136136122 ,     20.0 ,            1.0 ,    0.0 ,3689.4757903161267 ,                       0.144519 ,             0.151748 ,              0.013795 ,            2.626252
0.5032              ,0.007362728785357737  ,4051.5486639613123 ,   583.6570000000083 ,     30.0 ,            1.0 ,    0.0 ,3629.1338582677163 ,                       0.15189  ,             0.156726 ,              0.014463 ,            2.687976
0.5006006006006006  ,0.007413577675968347  ,4047.793952295998  ,   583.4594594594653 ,     20.0 ,            1.0 ,    0.0 ,3638.3734701934463 ,                       0.145839 ,             0.153434 ,              0.014075 ,            2.635985
0.5047              ,0.006786955802019533  ,4057.4963462245405 ,   585.6493000000025 ,     30.0 ,            1.0 ,    0.0 ,3616.9370795409573 ,                       0.148617 ,             0.153529 ,              0.014086 ,            2.628105
0.5045045045045045  ,0.008390098022927396  ,4104.785012398587  ,   588.5709709709816 ,     20.0 ,            1.0 ,    0.0 ,3462.675255778704  ,                       0.146989 ,             0.154222 ,              0.01451  ,            2.709119
0.506               ,0.007438497340425532  ,4008.526938503585  ,   586.1005000000082 ,     30.0 ,            1.0 ,    0.0 ,3612.509834775767  ,                       0.147552 ,             0.155795 ,              0.014139 ,            2.591532
0.4937937937937938  ,0.006872417573151193  ,4040.843666675296  ,   586.3656656656696 ,     30.0 ,            1.0 ,    0.0 ,3608.780870246962  ,                       0.146454 ,             0.155362 ,              0.014187 ,            2.635397
0.4972972972972973  ,0.0068242343541944075 ,4088.0113236686034 ,   584.9361361361408 ,     20.0 ,            1.0 ,    0.0 ,3602.993304450571  ,                       0.148845 ,             0.155786 ,              0.013987 ,            2.632907
0.5042              ,0.0072197646273266    ,4036.9282044429624 ,   583.6977000000044 ,     20.0 ,            1.0 ,    0.0 ,3558.43653250774   ,                       0.14744  ,             0.152502 ,              0.013782 ,            2.69542
0.4995              ,0.007295314323828581  ,4074.0748285323757 ,   585.1957000000054 ,     30.0 ,            1.0 ,    0.0 ,3503.2654629273916 ,                       0.147366 ,             0.152879 ,              0.013942 ,            2.691086
0.4968968968968969  ,0.008022731071368878  ,4001.0028539686023 ,   584.4733733733799 ,     20.0 ,            1.0 ,    0.0 ,3612.5344895545923 ,                       0.145437 ,             0.151831 ,              0.013765 ,            2.638424
0.4954              ,0.007494557025623848  ,3974.937225803862  ,   582.6965000000104 ,     20.0 ,            1.0 ,    0.0 ,3428.4644194756556 ,                       0.146548 ,             0.153027 ,              0.013842 ,            2.758138
0.5023              ,0.006860136371195743  ,3943.508452713193  ,   580.0312000000058 ,     30.0 ,            1.0 ,    0.0 ,3541.9404715887126 ,                       0.14748  ,             0.152856 ,              0.013844 ,            2.688058
0.4925925925925926  ,0.007208333333333333  ,3980.184339508529  ,   580.2013013013076 ,     30.0 ,            1.0 ,    0.0 ,3580.03108003108   ,                       0.146822 ,             0.154737 ,              0.014409 ,            2.661815
0.4946946946946947  ,0.00701012112161938   ,4066.043288098093  ,   585.8256256256345 ,     30.0 ,            1.0 ,    0.0 ,3631.9307904050333 ,                       0.150021 ,             0.173594 ,              0.013761 ,            2.671195
0.4944944944944945  ,0.006725514922236234  ,4002.020639850591  ,   584.6526526526582 ,     30.0 ,            1.0 ,    0.0 ,3701.8181818181815 ,                       0.145411 ,             0.150918 ,              0.013638 ,            2.591222
0.4940940940940941  ,0.00721735502711723   ,4086.278978732943  ,   580.7987987988043 ,     30.0 ,            1.0 ,    0.0 ,3546.448087431694  ,                       0.145201 ,             0.170078 ,              0.013811 ,            2.663254
0.504004004004004   ,0.008070523963248075  ,4043.6209147892905 ,   583.2503503503583 ,     30.0 ,            1.0 ,    0.0 ,3570.758405003909  ,                       0.147202 ,             0.153861 ,              0.014257 ,            2.659553
0.504004004004004   ,0.007057546145494028  ,3979.5358642225387 ,   580.7853853853903 ,     30.0 ,            1.0 ,    0.0 ,3654.3408360128615 ,                       0.146279 ,             0.154041 ,              0.014174 ,            2.603306
0.5067067067067067  ,0.008160546256973936  ,4075.784292686191  ,   583.3347347347403 ,     20.0 ,            1.0 ,    0.0 ,3583.00395256917   ,                       0.146357 ,             0.154307 ,              0.014239 ,            2.599555
0.504               ,0.007657095297544735  ,4148.408483827223  ,   585.1313000000051 ,     30.0 ,            1.0 ,    0.0 ,3560.0312866640597 ,                       0.151714 ,             0.154022 ,              0.013977 ,            2.656533
0.4936936936936937  ,0.007016806722689076  ,4050.322931152619  ,   583.9426426426486 ,     30.0 ,            1.0 ,    0.0 ,3484.74314407107   ,                       0.14596  ,             0.15557  ,              0.014071 ,            2.659168
0.5045045045045045  ,0.007734113712374582  ,4038.370584169102  ,   582.4256256256338 ,     20.0 ,            1.0 ,    0.0 ,3554.03823644167   ,                       0.145637 ,             0.154059 ,              0.014143 ,            2.663337
0.4989              ,0.007713475650433623  ,4058.0973448274885 ,   584.5982000000032 ,     30.0 ,            1.0 ,    0.0 ,3510.148321623731  ,                       0.148061 ,             0.154273 ,              0.014174 ,            2.663262
0.4952952952952953  ,0.007964970809007507  ,4050.8402756517735 ,   584.5535535535619 ,     20.0 ,            1.0 ,    0.0 ,3382.67013759762   ,                       0.145168 ,             0.153035 ,              0.013948 ,            2.766719
0.5145              ,0.007077228706232928  ,3954.210245358746  ,   581.0999000000064 ,     30.0 ,            1.0 ,    0.0 ,3430.1569077688478 ,                       0.152109 ,             0.15551  ,              0.014025 ,            2.748219
0.4924924924924925  ,0.007363954068896655  ,3951.431019247702  ,   582.5651651651748 ,     30.0 ,            1.0 ,    0.0 ,3466.9245647969055 ,                       0.146621 ,             0.152772 ,              0.013774 ,            2.685011
0.5056056056056056  ,0.007894955538934597  ,4000.626324281399  ,   581.0993993994066 ,     30.0 ,            1.0 ,    0.0 ,3473.724884080371  ,                       0.147067 ,             0.154047 ,              0.014153 ,            2.679585
0.4987987987987988  ,0.007052896725440806  ,4022.1066901041277 ,   583.4924924925002 ,     20.0 ,            1.0 ,    0.0 ,3450.0192975685063 ,                       0.150011 ,             0.154952 ,              0.014008 ,            2.686996
0.4956              ,0.006914361879373542  ,3937.567504672908  ,   581.6249000000056 ,     30.0 ,            1.0 ,    0.0 ,3509.351372861122  ,                       0.147599 ,             0.152379 ,              0.013907 ,            2.592938
0.5119119119119119  ,0.007892331976406082  ,4105.947417568687  ,   587.3751751751797 ,     20.0 ,            1.0 ,    0.0 ,3474.22274695002   ,                       0.147255 ,             0.158336 ,              0.014278 ,            2.640347
0.4935              ,0.007644110275689223  ,3971.0242303956493 ,   583.628400000006  ,     20.0 ,            1.0 ,    0.0 ,3442.706296441142  ,                       0.14791  ,             0.153443 ,              0.013941 ,            2.673118
0.4962              ,0.0075448103376406835 ,3997.8891145475195 ,   580.7113000000054 ,     30.0 ,            1.0 ,    0.0 ,3311.3063407181053 ,                       0.147262 ,             0.153191 ,              0.013839 ,            2.760475
0.4873873873873874  ,0.007114920529250229  ,3959.846600537096  ,   583.745445445452  ,     30.0 ,            1.0 ,    0.0 ,3339.563862928349  ,                       0.14563  ,             0.152612 ,              0.013894 ,            2.682411
0.4940940940940941  ,0.006853346787756475  ,4049.9600476914216 ,   586.431331331339  ,     20.0 ,            1.0 ,    0.0 ,3362.347380858606  ,                       0.145567 ,             0.15689  ,              0.013909 ,            2.640803
0.4991              ,0.007666027831014082  ,4068.3383197600006 ,   587.7808000000064 ,     30.0 ,            1.0 ,    0.0 ,3284.3526608419384 ,                       0.147672 ,             0.152326 ,              0.014223 ,            2.617538
0.503003003003003   ,0.009022556390977444  ,4066.844429970078  ,   583.9083083083153 ,     20.0 ,            1.0 ,    0.0 ,3239.079563182527  ,                       0.150941 ,             0.155815 ,              0.01426  ,            2.651738
0.4947              ,0.006922435362802335  ,4061.646038920317  ,   587.7234000000064 ,     30.0 ,            1.0 ,    0.0 ,3205.43093270366   ,                       0.148432 ,             0.152935 ,              0.013794 ,            2.606235
0.5033033033033033  ,0.007291666666666667  ,4097.232788853887  ,   587.7963963963996 ,     30.0 ,            1.0 ,    0.0 ,3115.279406017976  ,                       0.145538 ,             0.152707 ,              0.01384  ,            2.640191
0.4934934934934935  ,0.00728460185882944   ,4080.2306494346694 ,   584.1000000000058 ,     20.0 ,            1.0 ,    0.0 ,2991.0852713178297 ,                       0.145109 ,             0.152461 ,              0.013862 ,            2.642297
0.4992              ,0.00774519549370444   ,4027.962112988365  ,   583.7449000000072 ,     30.0 ,            1.0 ,    0.0 ,3071.5156440471355 ,                       0.148297 ,             0.15276  ,              0.013907 ,            2.609264
0.4991991991991992  ,0.007012856904324595  ,4086.7470352675223 ,   580.9842842842884 ,     30.0 ,            1.0 ,    0.0 ,2915.287628053585  ,                       0.145387 ,             0.152849 ,              0.013828 ,            2.650835
0.4948948948948949  ,0.007452063970526669  ,4054.4703274867516 ,   581.9965965966034 ,     50.0 ,            1.0 ,    0.0 ,2781.9905213270144 ,                       0.152992 ,             0.152803 ,              0.015318 ,            2.614717
0.4872              ,0.0071984598644011044 ,4120.756290643534  ,   585.4467000000034 ,     30.0 ,            1.0 ,    0.0 ,2637.5579598145287 ,                       0.144787 ,             0.153501 ,              0.013847 ,            2.700182
0.49769769769769767 ,0.0074064775295003766 ,4026.753118919814  ,   583.5985985986039 ,     20.0 ,            1.0 ,    0.0 ,2624.450659208949  ,                       0.157463 ,             0.166993 ,              0.013915 ,            2.585611
0.4955              ,0.007318695941450432  ,4103.500121463604  ,   590.6446000000115 ,     30.0 ,            1.0 ,    0.0 ,2525.396825396825  ,                       0.14862  ,             0.154277 ,              0.014141 ,            2.621793
0.5003003003003003  ,0.006791666666666666  ,4115.155140113     ,   588.3548548548591 ,     30.0 ,            1.0 ,    0.0 ,2377.8128701144888 ,                       0.147096 ,             0.154383 ,              0.014221 ,            2.640621
0.5001001001001001  ,0.007549845666138317  ,4058.919750402845  ,   588.264864864869  ,     20.0 ,            1.0 ,    0.0 ,2305.479984453945  ,                       0.14686  ,             0.152896 ,              0.01388  ,            2.673422
0.4967              ,0.00698452530322041   ,4066.0108733262773 ,   585.9175000000081 ,     20.0 ,            1.0 ,    0.0 ,2268.3808758537566 ,                       0.193539 ,             0.153167 ,              0.014033 ,            2.589478
0.4965              ,0.006988352745424293  ,4045.895014688622  ,   586.3665000000061 ,     30.0 ,            1.0 ,    0.0 ,2115.9813809154384 ,                       0.148889 ,             0.155656 ,              0.014155 ,            2.677557
0.5025025025025025  ,0.0073779325209317745 ,3971.246426772641  ,   582.3495495495583 ,     30.0 ,            1.0 ,    0.0 ,2054.411193159736  ,                       0.145916 ,             0.154289 ,              0.014122 ,            2.699142
0.4980980980980981  ,0.007272423305191005  ,3992.4323624409226 ,   581.6419419419492 ,     50.0 ,            1.0 ,    0.0 ,2006.0168471720817 ,                       0.149255 ,             0.155086 ,              0.014258 ,            2.635105
0.4986              ,0.00792393026941363   ,4062.4958105511955 ,   580.3075000000094 ,     20.0 ,            1.0 ,    0.0 ,1900.7009345794393 ,                       0.150697 ,             0.158053 ,              0.014192 ,            2.685125
0.5062              ,0.006666666666666667  ,4039.263254539425  ,   584.4053000000041 ,     30.0 ,            1.0 ,    0.0 ,1831.2             ,                       0.148189 ,             0.152955 ,              0.013855 ,            2.593856
0.5034034034034034  ,0.0075                ,4048.113797787193  ,   583.7462462462502 ,     20.0 ,            1.0 ,    0.0 ,1772.3265619011115 ,                       0.146204 ,             0.153037 ,              0.013733 ,            2.733309
0.5055              ,0.008408582553226742  ,3977.4067387611412 ,   581.4101000000064 ,     30.0 ,            1.0 ,    0.0 ,1682.4588880187941 ,                       0.156189 ,             0.155982 ,              0.014382 ,            2.653751
0.5056056056056056  ,0.007587064676616915  ,4067.80489195275   ,   585.4612612612642 ,     50.0 ,            1.0 ,    0.0 ,1619.8969480776852 ,                       0.146456 ,             0.154301 ,              0.013852 ,            2.579078
0.4999              ,0.007956900124326564  ,4157.817445204124  ,   584.8471000000038 ,     30.0 ,            1.0 ,    0.0 ,1609.0047393364928 ,                       0.144892 ,             0.153487 ,              0.013881 ,            2.632382
0.5055055055055055  ,0.007548586204020352  ,4050.9486883887803 ,   585.1472472472555 ,     20.0 ,            1.0 ,    0.0 ,1526.2345679012346 ,                       0.150451 ,             0.154651 ,              0.01442  ,            2.667366
0.4981              ,0.006860136371195743  ,4024.298715645065  ,   587.5352000000084 ,     20.0 ,            1.0 ,    0.0 ,1523.4741784037558 ,                       0.150247 ,             0.152794 ,              0.014242 ,            2.692832
0.5059              ,0.0073559970077300306 ,4022.8109471949742 ,   586.1304000000086 ,     30.0 ,            1.0 ,    0.0 ,1502.3904382470118 ,                       0.148452 ,             0.171311 ,              0.013667 ,            2.642579
0.5103103103103103  ,0.007801477301020832  ,4144.85156743018   ,   587.2455455455502 ,     30.0 ,            1.0 ,    0.0 ,1483.0508474576272 ,                       0.153785 ,             0.154056 ,              0.015303 ,            2.57809
0.4957957957957958  ,0.007265742441957575  ,4165.938635181789  ,   588.0477477477515 ,     30.0 ,            1.0 ,    0.0 ,1420.7413249211356 ,                       0.146467 ,             0.152792 ,              0.013946 ,            2.667302
