write_ratio         ,hot_key_ratio         ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,blocksize * early_execution ,throughput          ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,communication_overhead (s) ,episode_duration (s)
0.4912              ,0.007403252944475603  ,3058.399527293769  ,  10082.085200000087 ,     20.0 ,            0.0 ,    1.0 ,-20.0                       , 942.0435932972156  ,                       0.098879 ,             0        ,              0.01519  ,                  0.202661 ,            8.395598
0.502474254380099   ,0.007096557890031292  ,3118.848699756691  ,  10121.918015246794 ,     20.0 ,            0.0 ,    1.0 ,-20.0                       , 944.1087613293051  ,                       0.104045 ,             0.166454 ,              0.013947 ,                  0.163302 ,           10.178594
0.49333333333333335 ,0.007928587269904636  ,3089.2382062153006 ,  10122.758666666703 ,    350.0 ,            0.0 ,    1.0 ,-350.0                      , 866.7452830188679  ,                       0.10674  ,             0.170161 ,              0.014363 ,                  0.165515 ,           10.712524
0.5051700680272109  ,0.007254590795737928  ,3173.2942464073776 ,  10109.968163265383 ,     10.0 ,            0.0 ,    1.0 ,-10.0                       , 899.496282082034   ,                       0.110137 ,             0.163942 ,              0.014002 ,                  0.172508 ,           10.647812
0.48973333333333335 ,0.007399103139013453  ,3078.01916744096   ,  10124.807733333351 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1146.597655655351   ,                       0.106565 ,             0.163659 ,              0.013626 ,                  0.266907 ,            8.826183
0.4945333333333333  ,0.006856890068568901  ,3157.7697556391454 ,  10120.695733333365 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1137.409200968523   ,                       0.109081 ,             0.167775 ,              0.014424 ,                  0.183871 ,            8.307292
0.5068              ,0.007938257993384785  ,3071.634195397709  ,  10117.265866666667 ,     10.0 ,            0.0 ,    1.0 ,-10.0                       , 899.8322549724419  ,                       0.105488 ,             0.166452 ,              0.014289 ,                  0.157357 ,           10.08275
0.49547270306258323 ,0.008257592551540679  ,3054.010024960737  ,  10131.078561917428 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1160.4518025684667  ,                       0.106887 ,             0.164443 ,              0.013629 ,                  0.256896 ,            8.866784
0.506               ,0.007277777777777778  ,3153.7039622295592 ,  10119.944666666659 ,    150.0 ,            0.0 ,    1.0 ,-150.0                      ,1086.1694424330194  ,                       0.11757  ,             0.16528  ,              0.014203 ,                  0.223197 ,            8.564588
0.49333333333333335 ,0.0067552478785171954 ,3091.9776783947436 ,  10118.5366666667   ,    150.0 ,            0.0 ,    1.0 ,-150.0                      ,1083.658430862592   ,                       0.12276  ,             0.16624  ,              0.013925 ,                  0.108291 ,            8.671248
0.4922666666666667  ,0.00738255033557047   ,3140.6338134036387 ,  10116.68000000004  ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1151.1895625479663  ,                       0.145467 ,             0.164171 ,              0.014079 ,                  0.129826 ,            8.3179
0.5037333333333334  ,0.007143654425717156  ,3056.917355627907  ,  10117.432133333376 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1133.7868480725624  ,                       0.101472 ,             0.164902 ,              0.013612 ,                  0.056614 ,            8.452361
0.49173333333333336 ,0.007485197184672104  ,3149.1844242178163 ,  10119.206133333419 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1121.746933891714   ,                       0.101254 ,             0.165264 ,              0.01371  ,                  0.185475 ,            8.423852
0.5018666666666667  ,0.006802344873354718  ,3158.243140927547  ,  10121.77360000003  ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1130.3692539562924  ,                       0.101148 ,             0.165942 ,              0.01366  ,                  0.167654 ,            8.430775
0.49173333333333336 ,0.007666480134303302  ,3170.7218084782567 ,  10118.382800000056 ,     10.0 ,            0.0 ,    1.0 ,-10.0                       , 898.6478401340195  ,                       0.103618 ,             0.182812 ,              0.015213 ,                  0.181222 ,            9.991762
0.5029333333333333  ,0.00795593635250918   ,3219.49209292742   ,  10127.211850865471 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1147.921760391198   ,                       0.120539 ,             0.171822 ,              0.014523 ,                  0.231813 ,            8.845984
0.49506666666666665 ,0.007617035472033804  ,3108.6948952742864 ,  10123.144266666704 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1142.5959780621572  ,                       0.10555  ,             0.165123 ,              0.013821 ,                  0.235868 ,            8.203569
0.5014666666666666  ,0.007411504424778761  ,3107.2086411886607 ,  10122.672933333306 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1124.1007194244603  ,                       0.101732 ,             0.161523 ,              0.013566 ,                  0.155683 ,            8.45138
0.49546666666666667 ,0.007694023193577163  ,3245.0211640280318 ,  10118.26653333336  ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1141.3787855729722  ,                       0.100754 ,             0.163075 ,              0.013594 ,                  0.209076 ,            8.272543
0.5045333333333333  ,0.0078099036224659356 ,3256.4464614150174 ,  10121.256266666735 ,     10.0 ,            0.0 ,    1.0 ,-10.0                       , 897.8810008380223  ,                       0.106783 ,             0.164722 ,              0.014135 ,                  0.158203 ,           10.073166
0.4978666666666667  ,0.007032894008195813  ,3034.587008892554  ,  10125.936666666705 ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1148.5330073349633  ,                       0.109278 ,             0.16355  ,              0.013845 ,                  0.224293 ,            8.915376
0.5016              ,0.007383966244725738  ,3016.858203641951  ,  10121.19226666671  ,    100.0 ,            0.0 ,    1.0 ,-100.0                      ,1137.742718446602   ,                       0.105875 ,             0.162629 ,              0.013515 ,                  0.14593  ,            8.328384
