write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput          ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s)
0.5037              ,0.06387242214243967  ,3687.5359073808977 , 12.775000000000357  ,     50.0 ,            1.0 ,    0.0 , 424.02826855123675 ,                       0.138704 ,             0        ,              0        ,            2.941877
0.5079              ,0.062104034678226075 ,3613.731166588309  , 11.407800000000236  ,     30.0 ,            1.0 ,    0.0 , 402.38611713665944 ,                       0.153168 ,             0.159778 ,              0.014589 ,            2.842013
0.5021021021021022  ,0.06371651971385793  ,3696.3693438888913 , 12.666866866867196  ,    140.0 ,            0.0 ,    0.0 ,3596.2373371924746  ,                       0.14227  ,             0.152566 ,              0.014026 ,            2.864528
0.5056338028169014  ,0.06294857721861015  ,3738.881623020678  ,  7.694366197183345  ,    800.0 ,            0.0 ,    0.0 ,3586.1038475905866  ,                       0.150204 ,             0.156672 ,              0.019331 ,            2.777204
0.4996875           ,0.061665221162185604 ,3746.7494021788125 ,  7.499166666666885  ,    800.0 ,            0.0 ,    0.0 ,3517.7720776841334  ,                       0.130902 ,             0.159395 ,              0.014292 ,            2.839874
0.4976041666666667  ,0.06358331155822664  ,3636.9394851154466 ,  7.288333333333563  ,    450.0 ,            0.0 ,    0.0 ,3488.3720930232557  ,                       0.131582 ,             0.152991 ,              0.01385  ,            2.949022
0.4985858585858586  ,0.06480470390592188  ,3617.606562265221  ,  7.538282828283011  ,    850.0 ,            0.0 ,    0.0 ,3505.811773528309   ,                       0.136998 ,             0.156412 ,              0.014237 ,            2.763789
0.5074866310160427  ,0.06381188557257993  ,3670.2836952651774 ,  7.6036363636365705 ,    650.0 ,            0.0 ,    0.0 ,3568.8140556368962  ,                       0.137162 ,             0.151604 ,              0.015981 ,            2.829524
0.5008205128205129  ,0.06280956447480786  ,3696.675456539419  ,  7.414666666666863  ,    700.0 ,            0.0 ,    0.0 ,3647.1901749162635  ,                       0.134169 ,             0.15233  ,              0.014347 ,            2.791662
0.5038775510204082  ,0.06461747473889785  ,3766.248190375391  ,  7.311734693877841  ,    800.0 ,            0.0 ,    0.0 ,3548.9833641404807  ,                       0.135308 ,             0.152654 ,              0.014084 ,            2.804211
0.4940625           ,0.061955764541971436 ,3710.6898790933546 ,  7.674687500000208  ,    750.0 ,            0.0 ,    0.0 ,3559.6933187294635  ,                       0.132083 ,             0.150494 ,              0.014245 ,            2.855468
0.4963076923076923  ,0.061766972005821416 ,3641.942174923043  ,  7.717230769230953  ,    700.0 ,            0.0 ,    0.0 ,3482.587064676617   ,                       0.141969 ,             0.154349 ,              0.013958 ,            2.93607
0.49153061224489797 ,0.06134318220410936  ,3617.437525377431  ,  7.869081632653275  ,    650.0 ,            0.0 ,    0.0 ,3587.19646799117    ,                       0.134556 ,             0.152161 ,              0.014101 ,            2.837384
0.49958974358974356 ,0.06283057498720356  ,3665.9868611030897 ,  7.99005128205146   ,    400.0 ,            0.0 ,    0.0 ,3599.712023038157   ,                       0.136938 ,             0.171326 ,              0.016036 ,            2.875989
0.4976              ,0.0646400534491398   ,3642.335742495605  ,  7.960500000000162  ,    700.0 ,            0.0 ,    0.0 ,3577.948156261409   ,                       0.138007 ,             0.153638 ,              0.014179 ,            2.836032
0.49683673469387757 ,0.06336532744415187  ,3613.7332187263655 ,  8.032346938775733  ,    400.0 ,            0.0 ,    0.0 ,3529.8270384751145  ,                       0.136789 ,             0.15284  ,              0.014499 ,            2.93546
0.503               ,0.06223497131454228  ,3649.6723324179957 ,  8.386400000000235  ,    400.0 ,            0.0 ,    0.0 ,3527.336860670194   ,                       0.138173 ,             0.151444 ,              0.013929 ,            2.977158
0.4961              ,0.06248955722639933  ,3611.1355865856426 ,  8.250800000000217  ,    650.0 ,            0.0 ,    0.0 ,3504.6728971962616  ,                       0.141351 ,             0.160044 ,              0.015251 ,            2.879579
0.5029743589743589  ,0.06324245790958037  ,3642.384353362836  ,  8.024615384615498  ,    700.0 ,            0.0 ,    0.0 ,3456.79012345679    ,                       0.135215 ,             0.155532 ,              0.014493 ,            2.932306
