write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput         ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s)
0.1968              ,0.05491329479768786  ,1571.5449780101567 ,  5083.748500000059  ,      1.0 ,            1.0 ,    0.0 ,496.60074165636587 ,                       0.129917 ,             0.161323 ,              0.014283 ,            6.586492
0.195               ,0.055216143663797096 ,1573.3769515381018 ,  5083.1751000000195 ,     20.0 ,            1.0 ,    0.0 ,403.5769828926905  ,                       0.201982 ,             0.166795 ,              0.015883 ,            6.505654
0.1974              ,0.05766734656035602  ,1586.5425651918272 ,  5084.322400000053  ,     40.0 ,            1.0 ,    0.0 ,417.83439490445863 ,                       0.153145 ,             0.159248 ,              0.014929 ,            6.41267
0.2001              ,0.05391658189216684  ,1619.1649545346577 ,  5085.023200000052  ,     20.0 ,            1.0 ,    0.0 ,437.725773519711   ,                       0.130346 ,             0.154113 ,              0.013883 ,            6.509291
0.1952              ,0.05724375058080104  ,1588.0777287820508 ,  5083.040900000037  ,     10.0 ,            1.0 ,    0.0 ,482.17898832684824 ,                       0.132955 ,             0.158142 ,              0.014259 ,            6.535647
0.1982              ,0.05779220779220779  ,1585.6185664517677 ,  5084.515400000015  ,      1.0 ,            1.0 ,    0.0 ,482.7586206896552  ,                       0.13505  ,             0.160124 ,              0.014163 ,            6.543901
0.1972              ,0.057273821650152795 ,1581.3389354900687 ,  5081.332000000062  ,    160.0 ,            1.0 ,    0.0 ,286.59403126480345 ,                       0.185471 ,             0.154533 ,              0.014252 ,            6.401128
0.19798387096774195 ,0.05883451624953306  ,1600.3058649112775 ,  5083.327721774216  ,      1.0 ,            1.0 ,    0.0 ,493.8290651033632  ,                       0.133244 ,             0.156315 ,              0.014814 ,            6.553739
0.2031              ,0.05499075785582255  ,1571.887854604146  ,  5081.752000000053  ,      1.0 ,            1.0 ,    0.0 ,498.31443456941463 ,                       0.191965 ,             0.157475 ,              0.014504 ,            6.633681
0.1981              ,0.05514910168549732  ,1568.6754339936672 ,  5080.382900000073  ,     10.0 ,            1.0 ,    0.0 ,434.0891321344801  ,                       0.191371 ,             0.15632  ,              0.014975 ,            6.522285
0.2003              ,0.055771725032425425 ,1591.139263668483  ,  5083.980600000031  ,      1.0 ,            1.0 ,    0.0 ,480.8608762490392  ,                       0.143442 ,             0.15564  ,              0.014813 ,            6.579445
0.2019              ,0.05602889423967401  ,1571.963712789654  ,  5081.751000000065  ,      1.0 ,            1.0 ,    0.0 ,483.14434569414647 ,                       0.193931 ,             0.158103 ,              0.014935 ,            6.59137
0.2049              ,0.05536540240518039  ,1560.8827791080835 ,  5080.802000000054  ,      1.0 ,            0.0 ,    0.0 ,194.70784088475244 ,                       0.200631 ,             0.184407 ,              0.01615  ,           52.302137
0.1987              ,0.05678657519006119  ,1532.4188572721935 ,  5076.729499999834  ,      1.0 ,            1.0 ,    0.0 ,503.3950617283951  ,                       0.190792 ,             0.155625 ,              0.015344 ,            6.59464
0.1999              ,0.054661487236403995 ,1560.1911608617934 ,  5081.308900000015  ,      1.0 ,            0.0 ,    0.0 ,194.60174752369278 ,                       0.195339 ,             0.155197 ,              0.014547 ,           52.16871
0.2066              ,0.05634583410308516  ,1537.9861824245397 ,  5077.4907999998795 ,      1.0 ,            1.0 ,    0.0 ,475.55144223353386 ,                       0.196505 ,             0.157279 ,              0.014667 ,            6.594018
0.2007              ,0.05568445475638051  ,1570.0832568048586 ,  5082.698200000046  ,      1.0 ,            1.0 ,    0.0 ,484.42635780247304 ,                       0.189591 ,             0.153087 ,              0.014236 ,            6.538138
0.2061              ,0.05588398300387955  ,1577.4497874070921 ,  5082.943300000052  ,      1.0 ,            1.0 ,    0.0 ,504.28682774746693 ,                       0.190698 ,             0.154067 ,              0.014476 ,            6.535077
0.1992              ,0.054989816700611    ,1576.6116597369328 ,  5082.628100000083  ,      1.0 ,            1.0 ,    0.0 ,499.3817619783616  ,                       0.19698  ,             0.157999 ,              0.015965 ,            6.596715
0.1991              ,0.055658198614318706 ,1574.5058531467837 ,  5082.015300000028  ,      1.0 ,            1.0 ,    0.0 ,502.86333384924933 ,                       0.189602 ,             0.153574 ,              0.014284 ,            6.561013
0.1958              ,0.055576122165664044 ,1579.2579003955725 ,  5082.021900000014  ,      1.0 ,            1.0 ,    0.0 ,500.38503003234246 ,                       0.190064 ,             0.151956 ,              0.014189 ,            6.613617
0.1974              ,0.054575830703545575 ,1569.8010465549617 ,  5081.618200000027  ,      1.0 ,            1.0 ,    0.0 ,496.6938336152545  ,                       0.220105 ,             0.192206 ,              0.019574 ,            6.625563
0.1979              ,0.054187875983341044 ,1567.2487637541753 ,  5080.340900000026  ,      1.0 ,            1.0 ,    0.0 ,458.2881906825569  ,                       0.189038 ,             0.154062 ,              0.01429  ,            6.56188
0.1996              ,0.05547837362230249  ,1569.3531691204028 ,  5080.914600000052  ,      1.0 ,            1.0 ,    0.0 ,474.27776919511814 ,                       0.188249 ,             0.153767 ,              0.014049 ,            6.563252
0.204               ,0.056032097399003875 ,1565.3442794728107 ,  5080.729000000033  ,      1.0 ,            1.0 ,    0.0 ,495.1575710991545  ,                       0.195349 ,             0.157496 ,              0.015357 ,            6.576076
0.1985              ,0.05485095352712461  ,1564.635727768404  ,  5081.25250000004   ,     10.0 ,            1.0 ,    0.0 ,450.612498061715   ,                       0.188573 ,             0.154459 ,              0.014785 ,            6.553309
0.198               ,0.056283695854248    ,1587.8099385152357 ,  5083.197600000072  ,      1.0 ,            1.0 ,    0.0 ,485.6704980842912  ,                       0.142017 ,             0.152509 ,              0.014384 ,            6.584482
0.2004              ,0.05551443375277572  ,1562.9427523765717 ,  5080.51340000003   ,      1.0 ,            1.0 ,    0.0 ,443.6532507739938  ,                       0.190094 ,             0.152308 ,              0.015903 ,            6.568701
0.2049              ,0.057096625057790104 ,1567.4708419073988 ,  5081.059200000078  ,     10.0 ,            1.0 ,    0.0 ,459.51448707909157 ,                       0.192023 ,             0.15255  ,              0.014412 ,            6.486455
0.1994              ,0.056573226015357574 ,1597.0535001743185 ,  5083.663800000051  ,      1.0 ,            1.0 ,    0.0 ,483.4457388105457  ,                       0.145401 ,             0.156012 ,              0.014455 ,            6.588512
0.1996              ,0.05643299159508636  ,1567.1124526986696 ,  5080.797100000018  ,      1.0 ,            1.0 ,    0.0 ,493.35370511841097 ,                       0.182739 ,             0.152663 ,              0.014629 ,            6.644538
0.2005              ,0.05400036954915004  ,1551.2808460561632 ,  5079.618300000029  ,      1.0 ,            1.0 ,    0.0 ,466.18170561832534 ,                       0.188513 ,             0.152692 ,              0.01427  ,            6.605247
0.1981              ,0.05497357930842681  ,1571.681320237456  ,  5082.003700000056  ,      1.0 ,            1.0 ,    0.0 ,501.7810128542667  ,                       0.195709 ,             0.155944 ,              0.01595  ,            6.571648
0.201               ,0.05587472201630838  ,1567.3575840123258 ,  5081.850300000044  ,      1.0 ,            1.0 ,    0.0 ,468.6921653300432  ,                       0.190694 ,             0.152438 ,              0.014526 ,            6.625662
0.1977              ,0.056018518518518516 ,1569.7219473028647 ,  5080.944200000031  ,      1.0 ,            1.0 ,    0.0 ,499.0026085622219  ,                       0.188065 ,             0.152505 ,              0.014098 ,            6.643198
0.1854              ,0.05666199158485274  ,1567.829640885485  ,  5081.563700000036  ,      1.0 ,            1.0 ,    0.0 ,479.1344667697063  ,                       0.19901  ,             0.151715 ,              0.015622 ,            6.606929
0.2007              ,0.05460088691796009  ,1559.6339289627294 ,  5080.355500000068  ,      1.0 ,            1.0 ,    0.0 ,521.5185982170304  ,                       0.188306 ,             0.152456 ,              0.014535 ,            6.61405
0.2031              ,0.05428042572882925  ,1562.4355495335817 ,  5080.681400000023  ,      1.0 ,            1.0 ,    0.0 ,476.5276281360628  ,                       0.188728 ,             0.151591 ,              0.014071 ,            6.593527
0.1984              ,0.055339626133629465 ,1566.2641733202875 ,  5080.61780000007   ,      1.0 ,            1.0 ,    0.0 ,505.27458889233634 ,                       0.19445  ,             0.153803 ,              0.014269 ,            6.571254
0.1978              ,0.05576260132302245  ,1559.4291428925196 ,  5079.630200000061  ,      1.0 ,            1.0 ,    0.0 ,471.06552357624    ,                       0.199755 ,             0.151854 ,              0.015503 ,            6.607727
0.2073              ,0.05464858882125069  ,1560.3111759784476 ,  5081.7580000000335 ,      1.0 ,            1.0 ,    0.0 ,468.91596376132463 ,                       0.188854 ,             0.151515 ,              0.015336 ,            6.502964
0.2032              ,0.05428042572882925  ,1576.4282360997652 ,  5081.563700000058  ,      1.0 ,            1.0 ,    0.0 ,448.084910013844   ,                       0.187688 ,             0.15188  ,              0.014135 ,            6.607178
0.2013              ,0.05434984232980894  ,1568.3477315496827 ,  5082.747700000014  ,      1.0 ,            1.0 ,    0.0 ,489.86852281515854 ,                       0.189605 ,             0.150883 ,              0.014124 ,            6.580695
0.2009              ,0.05456746438215849  ,1569.3844481848107 ,  5081.859400000087  ,      1.0 ,            1.0 ,    0.0 ,477.859778597786   ,                       0.18873  ,             0.150887 ,              0.013975 ,            6.595459
0.1964              ,0.05559673832468495  ,1575.685533505062  ,  5082.063300000047  ,      1.0 ,            1.0 ,    0.0 ,486.06811145510835 ,                       0.199003 ,             0.151415 ,              0.015591 ,            6.566914
0.1954              ,0.05665184361682416  ,1577.2514910152656 ,  5084.019100000029  ,      1.0 ,            0.0 ,    0.0 ,194.7836927092464  ,                       0.188015 ,             0.191564 ,              0.01405  ,           52.261063
0.2013              ,0.05691922934420156  ,1535.2441391287366 ,  5077.259299999883  ,     10.0 ,            1.0 ,    0.0 ,441.4074772227458  ,                       0.194143 ,             0.15448  ,              0.014799 ,            6.441676
0.2013              ,0.054338259137443834 ,1602.9871987045299 ,  5084.523000000048  ,      1.0 ,            1.0 ,    0.0 ,512.0999219359875  ,                       0.145794 ,             0.155185 ,              0.014728 ,            6.522713
0.1983              ,0.05556582840236687  ,1578.6712671252285 ,  5082.847800000036  ,      1.0 ,            1.0 ,    0.0 ,447.7498093058734  ,                       0.188041 ,             0.157568 ,              0.014183 ,            6.663173
0.2063              ,0.05515898767034393  ,1558.21442339366   ,  5082.484900000049  ,      1.0 ,            1.0 ,    0.0 ,480.8575803981623  ,                       0.188807 ,             0.150913 ,              0.013922 ,            6.634738
0.2015              ,0.05591069112469891  ,1563.840015413207  ,  5082.016500000053  ,      1.0 ,            1.0 ,    0.0 ,468.55733662145497 ,                       0.188073 ,             0.149734 ,              0.013782 ,            6.558224
0.2004              ,0.05503100990465611  ,1573.1163229853216 ,  5082.337500000064  ,      1.0 ,            1.0 ,    0.0 ,475.5851805921563  ,                       0.188124 ,             0.152615 ,              0.014406 ,            6.564355
0.1986              ,0.05652173913043478  ,1579.232212041614  ,  5082.512500000078  ,      1.0 ,            1.0 ,    0.0 ,496.4407304240173  ,                       0.193222 ,             0.154481 ,              0.015703 ,            6.579662
0.1957              ,0.05575106501203927  ,1575.9671316295028 ,  5081.427100000018  ,      1.0 ,            1.0 ,    0.0 ,468.4670621292538  ,                       0.191291 ,             0.15236  ,              0.014125 ,            6.512323
0.2024              ,0.05630026809651475  ,1578.236746559641  ,  5081.90560000007   ,     70.0 ,            1.0 ,    0.0 ,390.4298459042985  ,                       0.189404 ,             0.158238 ,              0.014887 ,            6.29208
0.19909456740442655 ,0.05402887750349324  ,1636.5057342732869 ,  5085.229476861204  ,      1.0 ,            1.0 ,    0.0 ,496.3235294117647  ,                       0.133663 ,             0.152497 ,              0.014537 ,            6.602505
0.2055              ,0.05717457674160422  ,1561.107443375901  ,  5083.147400000058  ,     20.0 ,            1.0 ,    0.0 ,412.18195836545874 ,                       0.184513 ,             0.152328 ,              0.01463  ,            6.585398
0.1985              ,0.05548870788596816  ,1560.1709572928164 ,  5082.205800000013  ,      1.0 ,            1.0 ,    0.0 ,505.9134765017118  ,                       0.138088 ,             0.152998 ,              0.014244 ,            6.538818
0.1972              ,0.055591677503250975 ,1569.384694481604  ,  5082.701100000052  ,      1.0 ,            1.0 ,    0.0 ,486.18360454405894 ,                       0.181901 ,             0.15327  ,              0.014257 ,            6.597101
0.2033              ,0.05733902393765077  ,1564.9016349779304 ,  5083.276100000033  ,      1.0 ,            1.0 ,    0.0 ,520.4732990814261  ,                       0.189961 ,             0.151959 ,              0.014473 ,            6.527929
0.1936              ,0.05470276304772537  ,1566.0772630482033 ,  5080.308100000066  ,      1.0 ,            0.0 ,    0.0 ,194.84821324188457 ,                       0.187966 ,             0.15173  ,              0.014252 ,           52.199877
0.1954              ,0.054787530154017446 ,1532.3855120305288 ,  5077.396499999992  ,     10.0 ,            1.0 ,    0.0 ,454.5454545454545  ,                       0.19286  ,             0.152695 ,              0.014339 ,            6.454433
0.1968              ,0.055375647668393785 ,1604.829123411841  ,  5085.080800000038  ,     30.0 ,            1.0 ,    0.0 ,443.1477684907743  ,                       0.139553 ,             0.151743 ,              0.014425 ,            6.491514
0.2035035035035035  ,0.054691117903121235 ,1596.7427088076743 ,  5084.340240240313  ,      1.0 ,            1.0 ,    0.0 ,486.5411545044344  ,                       0.13046  ,             0.150904 ,              0.014153 ,            6.52761
0.2015              ,0.05527800906651864  ,1575.507041492396  ,  5082.7904000000335 ,      1.0 ,            1.0 ,    0.0 ,458.68595168487457 ,                       0.182353 ,             0.149392 ,              0.014933 ,            6.610898
0.196               ,0.05467879688080208  ,1568.8673954055719 ,  5081.4119000000255 ,      1.0 ,            1.0 ,    0.0 ,438.22987092808853 ,                       0.198846 ,             0.149663 ,              0.015397 ,            6.620355
0.205               ,0.05798575788402848  ,1557.3563440000821 ,  5081.548900000037  ,      1.0 ,            1.0 ,    0.0 ,474.93036211699166 ,                       0.188258 ,             0.151866 ,              0.01379  ,            6.572223
0.2019              ,0.05579438820320806  ,1575.4586396418795 ,  5080.769200000045  ,      1.0 ,            1.0 ,    0.0 ,468.05576834686684 ,                       0.187392 ,             0.19291  ,              0.013884 ,            6.635575
0.2004              ,0.05627765486725664  ,1566.0882998169557 ,  5082.335300000045  ,      1.0 ,            1.0 ,    0.0 ,498.45869297163995 ,                       0.18831  ,             0.149871 ,              0.013852 ,            6.604848
0.195               ,0.055658198614318706 ,1572.339405184003  ,  5081.909500000076  ,      1.0 ,            1.0 ,    0.0 ,506.89601735626843 ,                       0.188596 ,             0.190008 ,              0.014336 ,            6.54718
0.2038              ,0.05486226659271584  ,1570.8483224989307 ,  5083.231700000073  ,      1.0 ,            1.0 ,    0.0 ,455.3072625698324  ,                       0.189178 ,             0.151584 ,              0.014363 ,            6.53748
0.1985              ,0.0541380590090926   ,1582.7989012843145 ,  5085.171400000032  ,      1.0 ,            1.0 ,    0.0 ,483.9668387298608  ,                       0.189447 ,             0.152754 ,              0.014092 ,            6.50532
0.2005              ,0.05487012987012987  ,1581.3224314856477 ,  5084.310400000055  ,     10.0 ,            1.0 ,    0.0 ,433.8955823293172  ,                       0.188189 ,             0.151607 ,              0.014102 ,            6.367709
0.2027              ,0.055391159607915665 ,1627.2280820513488 ,  5085.082700000041  ,      1.0 ,            1.0 ,    0.0 ,471.11523015137476 ,                       0.139166 ,             0.150055 ,              0.013751 ,            6.537182
0.1872              ,0.05463668463110946  ,1561.7206038111606 ,  5083.7700000000395 ,      1.0 ,            1.0 ,    0.0 ,429.7090352220521  ,                       0.191686 ,             0.152692 ,              0.014037 ,            6.664645
0.2013              ,0.05559684161634928  ,1560.7081119989114 ,  5081.210600000041  ,      1.0 ,            1.0 ,    0.0 ,490.9841075794621  ,                       0.188805 ,             0.14967  ,              0.013966 ,            6.612862
0.2017              ,0.055139582177851726 ,1562.8257514925767 ,  5081.802200000044  ,      1.0 ,            1.0 ,    0.0 ,488.20575254907925 ,                       0.188597 ,             0.149477 ,              0.013902 ,            6.624655
0.2058              ,0.055247341655108646 ,1554.0476803585002 ,  5081.3985000000575 ,      1.0 ,            1.0 ,    0.0 ,503.69003690036897 ,                       0.188272 ,             0.152131 ,              0.01424  ,            6.610346
0.1976              ,0.05405405405405406  ,1559.802516522988  ,  5081.781700000019  ,      1.0 ,            1.0 ,    0.0 ,504.8379665182     ,                       0.206124 ,             0.152792 ,              0.0157   ,            6.582187
0.2044              ,0.054588387813686454 ,1565.6778367342465 ,  5082.133900000025  ,      1.0 ,            1.0 ,    0.0 ,467.260989855518   ,                       0.189152 ,             0.152026 ,              0.01428  ,            6.567682
0.1953              ,0.054798962386511024 ,1570.5902576600436 ,  5081.4594000000325 ,      1.0 ,            1.0 ,    0.0 ,495.43272952469425 ,                       0.188583 ,             0.151405 ,              0.014286 ,            6.569113
0.2037              ,0.056063544841599706 ,1564.4093126783328 ,  5081.233000000049  ,      1.0 ,            1.0 ,    0.0 ,510.8611924202743  ,                       0.19368  ,             0.151978 ,              0.015603 ,            6.63116
0.1953              ,0.05455557617368714  ,1556.6506419860746 ,  5079.727800000041  ,      1.0 ,            1.0 ,    0.0 ,511.53904936573434 ,                       0.194044 ,             0.15343  ,              0.014211 ,            6.6227
0.2007              ,0.05452446906740536  ,1555.9404952340765 ,  5080.20950000004   ,      1.0 ,            1.0 ,    0.0 ,480.1237432327919  ,                       0.188681 ,             0.152562 ,              0.014604 ,            6.588229
0.2004              ,0.05670150772361484  ,1566.2283576607754 ,  5078.790800000035  ,      1.0 ,            1.0 ,    0.0 ,505.0069326760129  ,                       0.190377 ,             0.150826 ,              0.014641 ,            6.619107
0.1973              ,0.05543710021321962  ,1568.1064706659026 ,  5080.746500000012  ,      1.0 ,            1.0 ,    0.0 ,487.69987699877    ,                       0.189673 ,             0.157632 ,              0.014105 ,            6.606574
0.1943              ,0.05503100990465611  ,1568.7076703843993 ,  5080.653000000035  ,      1.0 ,            1.0 ,    0.0 ,487.7519379844961  ,                       0.188431 ,             0.187922 ,              0.014116 ,            6.560318
0.2024              ,0.0546339202965709   ,1565.1019820451502 ,  5080.701600000036  ,      1.0 ,            1.0 ,    0.0 ,480.01239541369694 ,                       0.187743 ,             0.151604 ,              0.014068 ,            6.565615
0.1966              ,0.05520051866259146  ,1571.0383479463464 ,  5080.408400000013  ,      1.0 ,            0.0 ,    0.0 ,194.6547797481167  ,                       0.191703 ,             0.153018 ,              0.014759 ,           52.231552
0.2007              ,0.05439814814814815  ,1532.645737367359  ,  5076.959600000123  ,      1.0 ,            1.0 ,    0.0 ,457.2524942440522  ,                       0.199794 ,             0.153685 ,              0.015737 ,            6.623362
0.2004              ,0.05434782608695652  ,1564.1785591162518 ,  5080.085900000053  ,      1.0 ,            1.0 ,    0.0 ,449.74603663229186 ,                       0.191633 ,             0.151272 ,              0.013992 ,            6.547948
0.2022              ,0.0553806260418596   ,1569.2780551999833 ,  5080.87960000005   ,      1.0 ,            1.0 ,    0.0 ,511.14870059972316 ,                       0.188709 ,             0.186378 ,              0.016635 ,            6.599482
0.1965              ,0.05643068939955523  ,1558.9375840364792 ,  5080.820900000034  ,      1.0 ,            1.0 ,    0.0 ,459.7330878969167  ,                       0.193347 ,             0.152063 ,              0.014187 ,            6.593151
0.2062              ,0.05557605386956923  ,1562.3098375994548 ,  5080.706900000053  ,      1.0 ,            1.0 ,    0.0 ,480.0061756986259  ,                       0.18832  ,             0.150538 ,              0.013793 ,            6.578071
0.2039              ,0.05398172926086555  ,1563.3925994622555 ,  5081.958200000051  ,      1.0 ,            1.0 ,    0.0 ,489.4810659186536  ,                       0.189237 ,             0.153336 ,              0.014263 ,            6.496062
0.1993              ,0.05695204526481774  ,1572.5169328623329 ,  5081.880500000044  ,      1.0 ,            1.0 ,    0.0 ,485.12867930343657 ,                       0.19041  ,             0.15375  ,              0.014922 ,            6.606447
0.2018              ,0.055309530399483345 ,1572.3572055941954 ,  5082.770900000056  ,      1.0 ,            1.0 ,    0.0 ,445.5567534267673  ,                       0.190612 ,             0.154329 ,              0.014483 ,            6.585984
0.1941              ,0.056461324687355256 ,1567.6081982773553 ,  5081.029600000019  ,      1.0 ,            1.0 ,    0.0 ,483.95680075129127 ,                       0.189396 ,             0.153803 ,              0.014344 ,            6.536536
0.1915              ,0.05529225908372828  ,1576.2098237907753 ,  5082.6615000000165 ,    550.0 ,            1.0 ,    0.0 ,231.23218245169463 ,                       0.190369 ,             0.157156 ,              0.014903 ,            6.384771
0.20040404040404042 ,0.05369190404797601  ,1594.5436327537302 ,  5082.919292929377  ,      1.0 ,            1.0 ,    0.0 ,495.1575710991545  ,                       0.131283 ,             0.152216 ,              0.014237 ,            6.581165
0.1988              ,0.054871272457862566 ,1578.081333996338  ,  5082.8662000000495 ,      1.0 ,            1.0 ,    0.0 ,468.29724256114656 ,                       0.190743 ,             0.15267  ,              0.014145 ,            6.523608
0.2006              ,0.05497503236545219  ,1575.8034746151454 ,  5083.124900000039  ,      1.0 ,            0.0 ,    0.0 ,193.64833462432225 ,                       0.189059 ,             0.151978 ,              0.014124 ,           52.253722
0.1955              ,0.05765296633810675  ,1541.286835792071  ,  5088.019799999994  ,      1.0 ,            1.0 ,    0.0 ,501.3923267326733  ,                       0.195236 ,             0.154137 ,              0.014807 ,            6.568748
0.2006              ,0.055668577769557984 ,1575.1412468534584 ,  5082.728600000029  ,     60.0 ,            1.0 ,    0.0 ,371.82741116751265 ,                       0.188787 ,             0.149612 ,              0.014078 ,            6.387212
0.2043172690763052  ,0.05597431602456728  ,1595.1320924721776 ,  5085.774698795211  ,      1.0 ,            1.0 ,    0.0 ,503.62822294272036 ,                       0.133608 ,             0.149365 ,              0.01408  ,            6.54833
0.2061              ,0.05640033176665745  ,1563.5453766666808 ,  5079.915000000046  ,      1.0 ,            1.0 ,    0.0 ,508.7124132613724  ,                       0.183339 ,             0.149826 ,              0.014532 ,            6.60805
0.1985              ,0.05559666975023127  ,1574.6670091042522 ,  5083.138700000031  ,      1.0 ,            1.0 ,    0.0 ,487.215033887862   ,                       0.189195 ,             0.149925 ,              0.013992 ,            6.597532
0.202               ,0.05589515606186904  ,1570.7910770898707 ,  5082.505200000059  ,      1.0 ,            1.0 ,    0.0 ,460.5866177818515  ,                       0.188623 ,             0.152346 ,              0.014074 ,            6.638932
0.2039              ,0.05568413256804296  ,1562.6772662023848 ,  5082.4349000000475 ,     80.0 ,            1.0 ,    0.0 ,378.4561291353684  ,                       0.188517 ,             0.150847 ,              0.014513 ,            6.346475
0.2003              ,0.05465643207250532  ,1617.059852074599  ,  5085.741600000034  ,      1.0 ,            1.0 ,    0.0 ,476.9135419894639  ,                       0.134677 ,             0.151535 ,              0.014302 ,            6.576186
0.198               ,0.05709006928406467  ,1562.6911854997259 ,  5079.299000000043  ,      1.0 ,            0.0 ,    0.0 ,194.6358363501888  ,                       0.19383  ,             0.156243 ,              0.014893 ,           52.421862
0.2004              ,0.05540665434380777  ,1536.39945402509   ,  5077.559899999828  ,      1.0 ,            1.0 ,    0.0 ,492.7828651249418  ,                       0.189192 ,             0.153331 ,              0.014508 ,            6.528053
0.2043              ,0.056837131739855475 ,1581.6843483159964 ,  5081.407800000026  ,     30.0 ,            1.0 ,    0.0 ,416.44353441486845 ,                       0.193572 ,             0.154841 ,              0.014497 ,            6.483692
0.20520520520520522 ,0.056251740462266775 ,1588.8908063024412 ,  5083.23583583587   ,    190.0 ,            1.0 ,    0.0 ,322.4719101123595  ,                       0.14298  ,             0.15518  ,              0.015025 ,            6.377023
0.2021255060728745  ,0.05543018335684062  ,1595.2074027956817 ,  5083.681275303663  ,     30.0 ,            1.0 ,    0.0 ,412.6236457842675  ,                       0.133358 ,             0.157035 ,              0.015517 ,            6.483289
0.20310310310310312 ,0.057642366907809314 ,1588.9964461513919 ,  5083.784784784807  ,     10.0 ,            1.0 ,    0.0 ,455.3713739241314  ,                       0.137148 ,             0.157555 ,              0.014168 ,            6.40371
0.1993              ,0.055189990732159404 ,1608.8251136313177 ,  5084.2319          ,      1.0 ,            1.0 ,    0.0 ,540.687723665785   ,                       0.134851 ,             0.149919 ,              0.01373  ,            6.570139
0.1961              ,0.05674547983310153  ,1571.0928962092044 ,  5083.717900000076  ,      1.0 ,            1.0 ,    0.0 ,488.0097754696808  ,                       0.195039 ,             0.15559  ,              0.014896 ,            6.61753
0.1981              ,0.0553962822528438   ,1557.172523503962  ,  5083.092100000054  ,      1.0 ,            1.0 ,    0.0 ,467.90255860272714 ,                       0.199899 ,             0.155099 ,              0.014037 ,            6.587065
