write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput           ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,communication_overhead (s) ,episode_duration (s)
0.19274193548387097 ,0.05416511019798281  ,3192.2918166629056 ,  5096.161424731169  ,    130.0 ,            0.0 ,    1.0 ,1549.342791571041    ,                       0.093904 ,             0.153727 ,              0.014    ,                  0.086861 ,            6.093725
0.199055330634278   ,0.05648978574987543  ,3132.395052083994  ,  5097.077732793519  ,    110.0 ,            0.0 ,    1.0 ,1587.6897133220912   ,                       0.094523 ,             0.153491 ,              0.014021 ,                  0.156351 ,            5.961574
0.20093582887700534 ,0.054929403022046075 ,3108.8840934859736 ,  5093.437299465259  ,    100.0 ,            0.0 ,    1.0 ,1551.6109172994047   ,                       0.095716 ,             0.158107 ,              0.015069 ,                  0.18444  ,            5.954961
0.2028              ,0.05594059405940594  ,3261.374369250197  ,  5094.715466666655  ,    110.0 ,            0.0 ,    1.0 ,1600.3423192126659   ,                       0.096807 ,             0.152997 ,              0.013883 ,                  0.138623 ,            5.831311
0.19344919786096257 ,0.054669987546699876 ,3080.670317617933  ,  5093.807754010708  ,    110.0 ,            0.0 ,    1.0 ,1516.6261151662611   ,                       0.098046 ,             0.15811  ,              0.015455 ,                  0.117847 ,            6.088951
0.2052139037433155  ,0.05594708209693373  ,3098.017889810793  ,  5097.271791443851  ,    120.0 ,            0.0 ,    1.0 ,1563.2567849686848   ,                       0.095634 ,             0.155257 ,              0.014421 ,                  0.128801 ,            5.977484
0.1963709677419355  ,0.055417340465231994 ,3246.556315752038  ,  5093.939112903232  ,    110.0 ,            0.0 ,    1.0 ,1605.1502145922748   ,                       0.096406 ,             0.153034 ,              0.014162 ,                  0.155294 ,            5.867314
0.19973262032085562 ,0.0551980198019802   ,3135.1733335904064 ,  5094.045187165781  ,    110.0 ,            0.0 ,    1.0 ,1605.8394160583941   ,                       0.095598 ,             0.155985 ,              0.017757 ,                  0.155581 ,            5.76443
0.20254010695187166 ,0.05667366341523645  ,3229.1096464038596 ,  5095.015641711233  ,    110.0 ,            0.0 ,    1.0 ,1522.1815221815223   ,                       0.098821 ,             0.159287 ,              0.015727 ,                  0.090559 ,            6.112986
0.20026737967914437 ,0.05634498949709626  ,3089.784256227382  ,  5096.655748663105  ,    110.0 ,            0.0 ,    1.0 ,1587.7732965400126   ,                       0.10849  ,             0.164274 ,              0.015292 ,                  0.182557 ,            5.840111
0.19745989304812833 ,0.05463123913583313  ,3127.741477949841  ,  5096.061096256674  ,    110.0 ,            0.0 ,    1.0 ,1587.099511988118    ,                       0.099562 ,             0.158351 ,              0.014036 ,                  0.080773 ,            5.871253
0.19318181818181818 ,0.05859375           ,3106.491612264994  ,  5094.9969251337    ,    120.0 ,            0.0 ,    1.0 ,1551.6162669447342   ,                       0.095368 ,             0.155367 ,              0.014152 ,                  0.174198 ,            5.954691
0.19771505376344087 ,0.05588198524815602  ,3242.091410418705  ,  5094.300672042984  ,    120.0 ,            0.0 ,    1.0 ,1541.0107705053852   ,                       0.094669 ,             0.156121 ,              0.013949 ,                  0.148631 ,            6.044701
0.20483870967741935 ,0.05495461892328733  ,3216.439116568682  ,  5095.1314516129305 ,    110.0 ,            0.0 ,    1.0 ,1556.7117585848075   ,                       0.095045 ,             0.154753 ,              0.014239 ,                  0.1655   ,            6.017875
0.2070855614973262  ,0.05613126079447323  ,3125.5836964874375 ,  5096.264438502676  ,    110.0 ,            0.0 ,    1.0 ,1548.8659793814431   ,                       0.101103 ,             0.160773 ,              0.016084 ,                  0.124804 ,            6.009519
0.2052139037433155  ,0.057040336550358825 ,3142.5706143599514 ,  5095.31203208555   ,    110.0 ,            0.0 ,    0.0 , 194.14041644420715  ,                       0.096877 ,             0.154878 ,              0.014348 ,                  0.16667  ,           16.063003
0.2034965034965035  ,0.06018818948734588  ,2976.1068568045143 ,  5104.8657342657125 ,    120.0 ,            0.0 ,    1.0 ,1583.9897807110922   ,                       0.042395 ,             0.152112 ,              0.013944 ,                  0.149595 ,            4.656324
0.2013440860215054  ,0.05667082294264339  ,3241.6309063364733 ,  5096.536962365624  ,    120.0 ,            0.0 ,    1.0 ,1537.8323108384457   ,                       0.095522 ,             0.154432 ,              0.015778 ,                  0.109199 ,            6.081939
0.2                 ,0.05412787088764742  ,3261.032502500563  ,  5095.804704301073  ,    110.0 ,            0.0 ,    1.0 ,1607.2195960464117   ,                       0.097087 ,             0.158792 ,              0.014423 ,                  0.173296 ,            5.742299
0.20106951871657755 ,0.05539719915726856  ,3219.9020943138594 ,  5096.735962566847  ,    110.0 ,            0.0 ,    1.0 ,1550.259067357513    ,                       0.098002 ,             0.15558  ,              0.014128 ,                  0.091346 ,            6.105869
0.2016042780748663  ,0.056438693776956254 ,3248.580700303664  ,  5094.809224598946  ,    110.0 ,            0.0 ,    1.0 ,1576.7284991568297   ,                       0.096026 ,             0.15557  ,              0.014163 ,                  0.139992 ,            5.902545
0.19759358288770054 ,0.0551278867643407   ,3170.728915818419  ,  5096.75106951873   ,    110.0 ,            0.0 ,    1.0 ,1548.2744453574364   ,                       0.095497 ,             0.155344 ,              0.014167 ,                  0.113359 ,            6.071168
0.20280748663101605 ,0.05552132117328075  ,3145.7557320674055 ,  5097.567245989292  ,    110.0 ,            0.0 ,    1.0 ,1556.7117585848075   ,                       0.097209 ,             0.155732 ,              0.014491 ,                  0.113449 ,            5.934063
0.19852941176470587 ,0.05489540784750588  ,3077.2648545910074 ,  5096.46350267379   ,    110.0 ,            0.0 ,    1.0 ,1526.530612244898    ,                       0.096779 ,             0.160295 ,              0.014796 ,                  0.143676 ,            6.111394
0.21377005347593583 ,0.05718330666010095  ,3083.0257177102517 ,  5098.076336898397  ,    120.0 ,            0.0 ,    1.0 ,1582.3054019566143   ,                       0.104391 ,             0.168972 ,              0.014659 ,                  0.08003  ,            5.899786
0.1971774193548387  ,0.056338028169014086 ,3172.4792541603615 ,  5095.757795698917  ,    110.0 ,            0.0 ,    1.0 ,1581.3076278290025   ,                       0.09958  ,             0.158451 ,              0.015338 ,                  0.170455 ,            5.936993
0.2001336898395722  ,0.05592757936507937  ,3111.564996557727  ,  5096.0053475935965 ,    120.0 ,            0.0 ,    1.0 ,1547.4209650582363   ,                       0.098204 ,             0.154907 ,              0.013883 ,                  0.071315 ,            6.009032
0.19811827956989247 ,0.05766832917705736  ,3052.7009428086326 ,  5096.040725806448  ,    110.0 ,            0.0 ,    1.0 ,1552.1892508819258   ,                       0.097023 ,             0.151872 ,              0.013715 ,                  0.150172 ,            5.957011
0.19786096256684493 ,0.05830344998145171  ,3213.4214475260737 ,  5096.351203208553  ,    110.0 ,            0.0 ,    1.0 ,1536.882747409063    ,                       0.097241 ,             0.157207 ,              0.014377 ,                  0.154759 ,            6.059344
0.19692513368983958 ,0.055224621494167285 ,3161.353718711368  ,  5096.15828877005   ,    110.0 ,            0.0 ,    1.0 ,1563.6626705250103   ,                       0.096431 ,             0.154175 ,              0.014087 ,                  0.168663 ,            5.884134
0.2054812834224599  ,0.05539088551315302  ,3123.2176156154196 ,  5098.20026737968   ,    110.0 ,            0.0 ,    1.0 ,1536.8810355455105   ,                       0.103118 ,             0.153545 ,              0.014135 ,                  0.17048  ,            5.90944
0.2036096256684492  ,0.05828373015873016  ,3208.4951342828135 ,  5094.208957219246  ,    110.0 ,            0.0 ,    1.0 ,1535.9342915811087   ,                       0.100711 ,             0.159364 ,              0.014371 ,                  0.049309 ,            6.045733
0.20441176470588235 ,0.05754904395331512  ,3281.961278999616  ,  5097.893850267368  ,    110.0 ,            0.0 ,    1.0 ,1533.4153341533417   ,                       0.124816 ,             0.15629  ,              0.014242 ,                  0.120904 ,            6.080075
0.20147058823529412 ,0.0550481362626512   ,3166.6335045065257 ,  5095.770454545446  ,    120.0 ,            0.0 ,    1.0 ,1546.4469618949536   ,                       0.102019 ,             0.152601 ,              0.013851 ,                  0.082643 ,            6.025395
0.2060483870967742  ,0.05815541211519364  ,3164.5542699790135 ,  5093.184677419373  ,    110.0 ,            0.0 ,    1.0 ,1557.6842982090795   ,                       0.098973 ,             0.1539   ,              0.014044 ,                  0.143376 ,            6.016892
0.20775401069518717 ,0.055796115303723866 ,3165.171602655867  ,  5097.7168449197625 ,    110.0 ,            0.0 ,    1.0 ,1528.7144900878807   ,                       0.096626 ,             0.153145 ,              0.013891 ,                  0.11251  ,            6.036418
0.2033422459893048  ,0.05499876268250433  ,3079.284157000678  ,  5097.106149732586  ,    130.0 ,            0.0 ,    1.0 ,1563.2911392405063   ,                       0.097313 ,             0.154423 ,              0.014295 ,                  0.124163 ,            5.91766
0.19959514170040485 ,0.056348610067618335 ,3151.2859670811818 ,  5098.33238866399   ,    110.0 ,            0.0 ,    1.0 ,1555.093555093555    ,                       0.100294 ,             0.164473 ,              0.013964 ,                  0.158888 ,            5.850311
0.19866310160427808 ,0.05523219814241486  ,3259.517748248445  ,  5096.821256684486  ,    100.0 ,            0.0 ,    1.0 ,1588.6464732048296   ,                       0.096727 ,             0.157558 ,              0.014095 ,                  0.159906 ,            5.814058
0.20133333333333334 ,0.05558990848379916  ,3206.7151179942894 ,  5096.803866666669  ,    110.0 ,            0.0 ,    1.0 ,1551.4250309789343   ,                       0.100278 ,             0.159496 ,              0.014434 ,                  0.074972 ,            6.036246
0.2                 ,0.05485153435209343  ,3115.6398037146923 ,  5094.8906417112275 ,    100.0 ,            0.0 ,    1.0 ,1560.8740894901146   ,                       0.096554 ,             0.155573 ,              0.014149 ,                  0.111968 ,            5.917171
