write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput         ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s)
0.5097              ,0.06349667774086379  ,3772.8573848589954 ,  7.610300000000173  ,     50.0 ,            0.0 ,    0.0 ,3671.0719530102792 ,                       0.141142 ,             0        ,              0        ,            2.843837
0.5074              ,0.062091232717940224 ,3736.74203924476   ,  7.647900000000151  ,      1.0 ,            0.0 ,    0.0 ,2302.0257826887664 ,                       0.148148 ,             0.158617 ,              0.013907 ,            4.44378
0.4965              ,0.06210587454364421  ,3700.447310070841  ,  9.984900000000394  ,      1.0 ,            0.0 ,    0.0 ,2318.5717597959656 ,                       0.200372 ,             0.153103 ,              0.013936 ,            4.413592
0.4969              ,0.06271602881772373  ,3722.341605989396  , 10.009100000000435  ,     30.0 ,            0.0 ,    0.0 ,3758.4650112866816 ,                       0.227886 ,             0.187269 ,              0.014547 ,            2.800468
0.5047047047047047  ,0.06313383208645054  ,3782.058052887482  ,  7.553353353353544  ,     20.0 ,            0.0 ,    0.0 ,3588.0875493362037 ,                       0.15123  ,             0.152438 ,              0.013906 ,            2.888572
0.5034              ,0.06254691018263697  ,3710.2791428513124 ,  7.968000000000168  ,     20.0 ,            0.0 ,    0.0 ,3595.828838547285  ,                       0.148068 ,             0.15273  ,              0.014346 ,            2.886717
0.4962              ,0.06289649415692822  ,3713.9390446040366 ,  7.3261000000002845 ,     40.0 ,            0.0 ,    0.0 ,3673.7692872887583 ,                       0.152821 ,             0.154057 ,              0.016111 ,            2.841541
0.5037              ,0.06128952160238371  ,3738.2157421498405 ,  7.501300000000163  ,     30.0 ,            0.0 ,    0.0 ,3701.3708781030014 ,                       0.149086 ,             0.174156 ,              0.013869 ,            2.79894
0.5009009009009009  ,0.06250523669878509  ,3834.258698470672  ,  7.461461461461708  ,     40.0 ,            0.0 ,    0.0 ,3684.598378776713  ,                       0.145236 ,             0.152441 ,              0.013719 ,            2.842315
0.4971              ,0.06164497831164498  ,3776.8415407247385 ,  7.686000000000232  ,     30.0 ,            0.0 ,    0.0 ,3607.800650054171  ,                       0.144764 ,             0.154039 ,              0.01382  ,            2.882895
0.4974974974974975  ,0.06470144246897014  ,3744.76800806081   ,  7.607907907908123  ,     40.0 ,            0.0 ,    0.0 ,3690.036900369004  ,                       0.146181 ,             0.153049 ,              0.013849 ,            2.811037
0.498               ,0.06090863704443335  ,3801.3158634993088 ,  7.613800000000211  ,     30.0 ,            0.0 ,    0.0 ,3590.941768511862  ,                       0.144748 ,             0.158369 ,              0.013853 ,            2.904947
0.494994994994995   ,0.0645985095872059   ,3615.9335623786546 ,  7.856856856857036  ,     40.0 ,            0.0 ,    0.0 ,3491.6201117318433 ,                       0.149197 ,             0.156371 ,              0.014278 ,            2.971012
0.4892              ,0.06336203293488256  ,3607.491894867585  ,  7.736000000000167  ,     40.0 ,            0.0 ,    0.0 ,3601.008282319049  ,                       0.149194 ,             0.161492 ,              0.014327 ,            2.879512
0.4987              ,0.06352646936223426  ,3677.7983816216    ,  8.01010000000021   ,     40.0 ,            0.0 ,    0.0 ,3639.01018922853   ,                       0.143869 ,             0.151268 ,              0.013609 ,            2.87252
0.4985              ,0.06126465661641541  ,3727.6698596644133 ,  7.611400000000115  ,     30.0 ,            0.0 ,    0.0 ,3601.297764960346  ,                       0.143347 ,             0.153073 ,              0.013763 ,            2.894772
0.4970970970970971  ,0.06286427976686094  ,3725.3419837837614 ,  7.598898898899063  ,     30.0 ,            0.0 ,    0.0 ,3533.7813937035726 ,                       0.147951 ,             0.155554 ,              0.014258 ,            2.927684
0.4987987987987988  ,0.06358863238603217  ,3652.9927481329146 ,  7.913713713713886  ,     30.0 ,            0.0 ,    0.0 ,3664.710198092443  ,                       0.145059 ,             0.174757 ,              0.013805 ,            2.836815
0.495995995995996   ,0.06377827865431171  ,3748.114687056811  ,  7.363163163163418  ,     30.0 ,            0.0 ,    0.0 ,3569.1318327974277 ,                       0.145422 ,             0.154383 ,              0.013867 ,            2.912387
0.5004004004004003  ,0.061377245508982034 ,3689.930589413778  ,  7.513813813814021  ,     50.0 ,            0.0 ,    0.0 ,3683.2412523020257 ,                       0.145581 ,             0.153273 ,              0.013819 ,            2.841466
0.5053              ,0.06154675066312997  ,3751.628675798881  ,  7.601900000000198  ,     50.0 ,            0.0 ,    0.0 ,3627.1309394269133 ,                       0.143604 ,             0.153877 ,              0.013859 ,            2.868743
0.5                 ,0.06235987710703313  ,3764.790922336128  ,  7.631400000000219  ,     50.0 ,            0.0 ,    0.0 ,3694.126339120798  ,                       0.145265 ,             0.153553 ,              0.014166 ,            2.806873
0.4971              ,0.06233831260953017  ,3792.691483511274  ,  7.708400000000232  ,     50.0 ,            0.0 ,    0.0 ,3669.724770642202  ,                       0.180015 ,             0.192845 ,              0.022835 ,            2.840853
0.4931              ,0.06242139683072021  ,3769.601930036188  ,  7.736400000000173  ,      1.0 ,            0.0 ,    0.0 ,2338.6342376052385 ,                       0.143476 ,             0.155451 ,              0.01397  ,            4.393653
0.4963              ,0.0624739170353059   ,3709.955666029791  , 10.320900000000385  ,     50.0 ,            0.0 ,    0.0 ,3657.6444769568398 ,                       0.206616 ,             0.153852 ,              0.013992 ,            2.83476
0.5018              ,0.06212574850299401  ,3756.1182471097613 ,  7.164400000000306  ,     50.0 ,            0.0 ,    0.0 ,3597.122302158273  ,                       0.15502  ,             0.159046 ,              0.014441 ,            2.886205
0.4917              ,0.06177622261101391  ,3666.1138167031077 ,  7.354200000000214  ,     30.0 ,            0.0 ,    0.0 ,3516.3674762407604 ,                       0.143838 ,             0.15494  ,              0.013842 ,            2.952569
0.5043043043043043  ,0.060906515580736544 ,3643.112129448271  ,  7.821321321321548  ,     50.0 ,            0.0 ,    0.0 ,3553.6602700781805 ,                       0.184494 ,             0.185763 ,              0.021084 ,            2.91981
0.4983              ,0.06348478532721967  ,3679.4560880832355 ,  7.7993000000001755 ,     30.0 ,            0.0 ,    0.0 ,3562.767475035663  ,                       0.146036 ,             0.156333 ,              0.014292 ,            2.912616
0.4937937937937938  ,0.060958214465514346 ,3698.007185016963  ,  7.93873873873896   ,     30.0 ,            0.0 ,    0.0 ,3500.350385423966  ,                       0.147492 ,             0.154777 ,              0.013936 ,            2.963813
0.5005005005005005  ,0.06472060050041702  ,3617.2651085994235 ,  8.061361361361552  ,     50.0 ,            0.0 ,    0.0 ,3503.85423966363   ,                       0.1457   ,             0.155016 ,              0.014014 ,            2.972931
0.5026              ,0.06264037933616172  ,3623.6597441478802 ,  8.457500000000204  ,     50.0 ,            0.0 ,    0.0 ,3593.2446999640674 ,                       0.148922 ,             0.154081 ,              0.015242 ,            2.886653
0.4903              ,0.06143131203603303  ,3654.785082190634  ,  8.051100000000194  ,     40.0 ,            0.0 ,    0.0 ,3597.122302158273  ,                       0.142214 ,             0.154824 ,              0.013823 ,            2.889676
