write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput          ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,episode_duration (s)
0.1929              ,0.05497577338799851  ,3057.878608946558  ,  1084.7034999999871 ,     20.0 ,            1.0 ,    1.0 ,2299.937382592361   ,                       0.131463 ,             0.162206 ,              0.015001 ,            3.217696
0.1976              ,0.05594795539033457  ,3140.0250197193573 ,  1086.0776999999925 ,     20.0 ,            1.0 ,    1.0 ,2277.8816199376947  ,                       0.138408 ,             0.166424 ,              0.016204 ,            3.252479
0.1979              ,0.05600890207715133  ,3122.715538413929  ,  1084.149699999983  ,     20.0 ,            0.0 ,    0.0 , 914.2439202779301  ,                       0.124053 ,             0.151651 ,              0.014173 ,           11.411628
0.2039              ,0.05492983751846381  ,2972.739090716403  ,  1075.3858000000027 ,     20.0 ,            1.0 ,    1.0 ,2327.651515151515   ,                       0.12676  ,             0.158498 ,              0.01464  ,            3.169313
0.2028              ,0.05509220646835326  ,3161.976349049304  ,  1084.0413999999876 ,     20.0 ,            1.0 ,    1.0 ,2077.8316172016957  ,                       0.126833 ,             0.15942  ,              0.014825 ,            3.302988
0.2102              ,0.05529422615753551  ,3062.3866342747824 ,  1084.1169999999895 ,     20.0 ,            1.0 ,    1.0 ,2261.150415256844   ,                       0.127559 ,             0.156408 ,              0.014638 ,            3.250931
0.1964              ,0.055205047318611984 ,3129.816004376735  ,  1084.9071999999962 ,     20.0 ,            1.0 ,    1.0 ,2188.888888888889   ,                       0.13104  ,             0.15854  ,              0.01481  ,            3.329621
0.1979              ,0.054910880059413296 ,3053.026801301078  ,  1083.963899999993  ,     20.0 ,            1.0 ,    1.0 ,2350.3125           ,                       0.126706 ,             0.160892 ,              0.014637 ,            3.199346
0.1957              ,0.05489959092599479  ,3153.0214932016124 ,  1084.4639999999936 ,     20.0 ,            1.0 ,    1.0 ,2287.6243781094527  ,                       0.126474 ,             0.159417 ,              0.014955 ,            3.22418
0.1995              ,0.05591009988901221  ,3126.413725206367  ,  1082.6181000000017 ,     20.0 ,            1.0 ,    1.0 ,2142.900485436893   ,                       0.123757 ,             0.152277 ,              0.014174 ,            3.298024
0.1976              ,0.053780419840237785 ,3040.2649651722445 ,  1083.5316999999834 ,     20.0 ,            1.0 ,    1.0 ,2220.479704797048   ,                       0.1235   ,             0.154185 ,              0.01417  ,            3.295576
0.1995              ,0.054663573085846864 ,3122.9720200444835 ,  1082.539199999989  ,     20.0 ,            1.0 ,    1.0 ,2162.7475247524753  ,                       0.124068 ,             0.151862 ,              0.014173 ,            3.272546
0.2007              ,0.05566867191115225  ,3110.0087857748194 ,  1082.728599999993  ,     30.0 ,            1.0 ,    1.0 ,2242.6108374384235  ,                       0.125012 ,             0.151868 ,              0.014116 ,            3.24844
0.1950950950950951  ,0.054203952274422075 ,3101.87276732694   ,  1082.423123123115  ,      1.0 ,            1.0 ,    1.0 , 215.4535274356103  ,                       0.123001 ,             0.152012 ,              0.014206 ,            4.467327
0.2023              ,0.05588371019843101  ,3021.8208706893347 ,  1080.5345999999859 ,     20.0 ,            1.0 ,    1.0 ,2210.655990144749   ,                       0.183868 ,             0.152846 ,              0.015939 ,            3.281494
0.2103              ,0.05505181347150259  ,3091.145198199594  ,  1082.5453999999943 ,     20.0 ,            1.0 ,    1.0 ,2318.800247371676   ,                       0.135641 ,             0.156454 ,              0.014433 ,            3.276314
0.1986              ,0.055756395995550614 ,3099.6449046797197 ,  1082.372199999994  ,     20.0 ,            1.0 ,    1.0 ,2194.5561398082277  ,                       0.13208  ,             0.182274 ,              0.014487 ,            3.235007
0.2032              ,0.056812933025404154 ,3096.9503400916014 ,  1082.168799999991  ,     20.0 ,            1.0 ,    1.0 ,2185.185185185185   ,                       0.128774 ,             0.158631 ,              0.014273 ,            3.294005
0.2007              ,0.055191206355071125 ,3109.426631057513  ,  1082.657899999996  ,     20.0 ,            1.0 ,    1.0 ,2191.4634146341464  ,                       0.125332 ,             0.152246 ,              0.017454 ,            3.281817
0.1923              ,0.055637982195845696 ,3056.2524660137087 ,  1083.3025999999918 ,     10.0 ,            1.0 ,    1.0 ,2209.6577017114914  ,                       0.128829 ,             0.154461 ,              0.014174 ,            3.321947
0.1977              ,0.05561745589600743  ,3089.489217837104  ,  1082.7445999999861 ,     20.0 ,            1.0 ,    1.0 ,2317.2026225413674  ,                       0.128483 ,             0.170836 ,              0.014774 ,            3.252854
0.1943              ,0.05506587493041381  ,3127.5460179302213 ,  1083.2451999999846 ,     20.0 ,            1.0 ,    1.0 ,2202.8272894898587  ,                       0.127742 ,             0.153626 ,              0.013739 ,            3.293629
0.2049              ,0.05719985154945259  ,3081.74482228348   ,  1083.4387999999892 ,     10.0 ,            1.0 ,    1.0 ,2231.932264892652   ,                       0.137147 ,             0.161606 ,              0.015615 ,            3.321718
0.201               ,0.055447560862723316 ,3030.597824818717  ,  1083.009299999991  ,     10.0 ,            1.0 ,    1.0 ,2304.863221884498   ,                       0.12866  ,             0.15403  ,              0.013833 ,            3.290115
0.1976              ,0.05750370096225019  ,3070.774913120101  ,  1082.4348999999868 ,     10.0 ,            1.0 ,    1.0 ,2268.8204815605     ,                       0.127934 ,             0.152522 ,              0.014237 ,            3.28187
0.1979              ,0.0545361875637105   ,3053.1684866604014 ,  1083.1821999999868 ,     10.0 ,            1.0 ,    1.0 ,2214.8533007334963  ,                       0.128319 ,             0.15043  ,              0.013841 ,            3.273673
0.2011              ,0.05876364982417176  ,3099.6612380232964 ,  1083.172499999987  ,     10.0 ,            1.0 ,    1.0 ,2321.821515892421   ,                       0.130962 ,             0.158583 ,              0.014055 ,            3.273903
0.2015              ,0.0541693720434097   ,3080.8362128882472 ,  1081.9059999999874 ,     10.0 ,            1.0 ,    1.0 ,2226.437819933755   ,                       0.133457 ,             0.155934 ,              0.015359 ,            3.339312
0.1966              ,0.059459710360193097 ,3014.158103443495  ,  1083.8482999999885 ,     10.0 ,            1.0 ,    1.0 ,2193.185275327046   ,                       0.13078  ,             0.156117 ,              0.014282 ,            3.289058
0.2016              ,0.05583195135433942  ,3048.8353296598934 ,  1083.8979999999851 ,     10.0 ,            1.0 ,    1.0 ,2151.5700483091787  ,                       0.133889 ,             0.158064 ,              0.015661 ,            3.314674
0.2062              ,0.05353348729792148  ,3089.968448332174  ,  1083.411699999985  ,     10.0 ,            1.0 ,    1.0 ,2170.6060606060605  ,                       0.130751 ,             0.157214 ,              0.014295 ,            3.301835
0.1987              ,0.05680140273163529  ,3034.611258711231  ,  1080.4384999999832 ,     10.0 ,            1.0 ,    1.0 ,2135.4041013269     ,                       0.132917 ,             0.160359 ,              0.014152 ,            3.318189
0.2027              ,0.055745427674117866 ,3077.835063127936  ,  1081.3592999999883 ,     10.0 ,            1.0 ,    1.0 ,2150.9489916963225  ,                       0.13116  ,             0.157575 ,              0.017474 ,            3.371672
0.1972              ,0.05530274888558692  ,3004.3743690813826 ,  1082.7981999999874 ,     10.0 ,            1.0 ,    0.0 ,2054.727880814837   ,                       0.131283 ,             0.155792 ,              0.014403 ,            3.341384
0.2056              ,0.05547830923248053  ,3043.7536544067316 ,  1081.1353999999847 ,     10.0 ,            1.0 ,    1.0 ,2217.5491679273828  ,                       0.129479 ,             0.155425 ,              0.014354 ,            3.306159
0.1988              ,0.054326700601573345 ,3031.84100055604   ,  1081.630199999982  ,     10.0 ,            1.0 ,    1.0 ,2211.9760479041915  ,                       0.13011  ,             0.155665 ,              0.014436 ,            3.339875
0.2053              ,0.05790738515574452  ,3048.4617004990023 ,  1082.3069999999807 ,     10.0 ,            1.0 ,    1.0 ,2131.5710423550618  ,                       0.129776 ,             0.156842 ,              0.014369 ,            3.345319
