write_ratio         ,hot_key_ratio       ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,blocksize * early_execution ,throughput          ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,communication_overhead (s) ,episode_duration (s)
0.19813333333333333 ,0.10971999506599235 ,3089.3463684527483 ,  5081.4657333333325 ,     50.0 ,            1.0 ,    0.0 ,50.0                        ,1050.9607351712616  ,                       0.099648 ,             0        ,              0        ,                  0.273596 ,            2.83023
0.20106666666666667 ,0.10810476896466518 ,3146.486570166021  ,  5082.406933333326  ,    400.0 ,            1.0 ,    0.0 ,400.0                       , 402.3539668700959  ,                       0.099389 ,             0.151332 ,              0.013446 ,                  0.171836 ,            2.684796
0.20041666666666666 ,0.11180564505735276 ,3101.4523843061343 ,  5083.75805555551   ,      1.0 ,            1.0 ,    1.0 ,1.0                         , 186.7930296545399  ,                       0.092146 ,             0.155533 ,              0.013998 ,                  0.075184 ,            3.810514
0.1936293946603225  ,0.1080250706648642  ,3024.4088146540867 ,  5079.922172304434  ,    650.0 ,            1.0 ,    0.0 ,650.0                       , 304.47635135135135 ,                       0.148414 ,             0.153458 ,              0.014422 ,                  0.130422 ,            2.928354
0.19552447552447552 ,0.10951886914797043 ,3072.1332592584    ,  5082.107272727235  ,    350.0 ,            1.0 ,    0.0 ,350.0                       , 394.08866995073896 ,                       0.096365 ,             0.151464 ,              0.01404  ,                  0.130008 ,            2.867346
0.19401360544217688 ,0.10684516291992928 ,3018.2152369360556 ,  5082.63156462587   ,    500.0 ,            1.0 ,    0.0 ,500.0                       , 300.64051240992796 ,                       0.093684 ,             0.153226 ,              0.014367 ,                  0.113749 ,            2.949891
0.19973333333333335 ,0.10958734865332345 ,3010.944179905119  ,  5082.724266666657  ,    200.0 ,            1.0 ,    0.0 ,200.0                       , 552.2203947368422  ,                       0.11021  ,             0.155846 ,              0.013742 ,                  0.119554 ,            2.809163
0.20513513513513512 ,0.1114772444665506  ,3047.4031800887615 ,  5082.016486486459  ,    250.0 ,            1.0 ,    0.0 ,250.0                       , 474.6044962531224  ,                       0.09438  ,             0.151438 ,              0.013706 ,                  0.206919 ,            2.806021
0.2072              ,0.11164929491109749 ,3130.4718038404626 ,  5082.507866666672  ,    150.0 ,            1.0 ,    0.0 ,150.0                       , 635.3961371698857  ,                       0.09557  ,             0.1518   ,              0.013806 ,                  0.153202 ,            2.921408
0.2016              ,0.11211340206185567 ,3011.472505657553  ,  5080.3928000000005 ,    150.0 ,            1.0 ,    0.0 ,150.0                       , 613.1535947712418  ,                       0.110084 ,             0.170085 ,              0.015429 ,                  0.054604 ,            2.894799
0.20266666666666666 ,0.10971400394477318 ,3133.851825635827  ,  5081.222533333321  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 816.2358642972536  ,                       0.095886 ,             0.153215 ,              0.013907 ,                  0.120374 ,            2.858685
0.19573333333333334 ,0.1098312184304546  ,3034.1892444059663 ,  5080.690400000032  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 815.9284843559528  ,                       0.099276 ,             0.152043 ,              0.013899 ,                  0.155032 ,            2.827619
0.2032              ,0.11087064061340589 ,3055.398032812531  ,  5081.828399999984  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 812.7474267616785  ,                       0.099636 ,             0.152707 ,              0.014033 ,                  0.137981 ,            2.915041
0.2044              ,0.10932475884244373 ,2975.6366771422304 ,  5081.681200000007  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 762.6399073716711  ,                       0.105738 ,             0.153736 ,              0.014002 ,                  0.10206  ,            3.005126
0.20386666666666667 ,0.10752424205228919 ,2905.930383981892  ,  5080.712533333345  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 798.1724274930473  ,                       0.098333 ,             0.154041 ,              0.013986 ,                  0.174329 ,            2.909171
0.196               ,0.10831062670299728 ,2984.1149592489264 ,  5080.627733333334  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 820.6785137318255  ,                       0.09647  ,             0.159474 ,              0.014571 ,                  0.163759 ,            2.875875
0.20173333333333332 ,0.10910547067520947 ,3076.316017229011  ,  5082.531066666652  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 841.4634146341463  ,                       0.101193 ,             0.151066 ,              0.013898 ,                  0.151235 ,            2.724943
0.20266666666666666 ,0.10795595149715417 ,3151.4207234905643 ,  5082.752799999994  ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 855.7890399670375  ,                       0.097584 ,             0.151707 ,              0.013898 ,                  0.126394 ,            2.847404
0.198               ,0.10919682697074863 ,3124.2059309925394 ,  5083.6304000000055 ,    100.0 ,            1.0 ,    0.0 ,100.0                       , 832.3793949304987  ,                       0.095924 ,             0.154674 ,              0.014168 ,                  0.14861  ,            2.831257
